Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
8,7,1,1s1,2s1,0.5,0,2S,653073.269903712,653.073269903712,True,28115158,O,-8.0,-8.008531576818518,-8.007171630859375,-195.15001732809998,-232.15603209600818,37.00601476790821,-217691.089967904
8,7,1,1s1,3s1,0.5,0,2S,774012.7643303253,774.0127643303254,True,28115158,O,-3.5555555555555554,-3.558573011482537,-3.5040225982666016,1402.2832051877244,-82.10915870934674,1484.3923638970712,-96751.59554129066
8,7,1,1s1,4s1,0.5,0,2S,816341.58737964,816.3415873796399,True,28115158,O,-2.0,-2.0040232977120063,-1.9615569114685059,1046.0897305191986,-109.47950802400237,1155.569238543201,-54422.772491976
8,7,1,1s1,5s1,0.5,0,2S,835933.7854767513,835.9337854767513,True,28115158,O,-1.28,-1.2807437145962508,-1.244732141494751,959.6873198551849,-20.237505135358923,979.9248249905438,-34830.57439486464
8,7,1,1s1,6s1,0.5,0,2S,846576.4609862933,846.5764609862932,True,28115158,O,-0.8888888888888888,-0.8901120501926333,-0.8783156275749207,287.7130974941509,-33.283914677336384,320.99701217148726,-24187.898885322666
8,7,1,1s1,7s1,0.5,0,2S,852993.6586497463,852.9936586497463,True,28115158,O,-0.6530612244897959,-0.6538370790508035,-0.6470721960067749,162.96976728970702,-21.1120781302891,184.08184541999614,-17770.701221869713
8,7,1,1s1,8s1,0.5,0,2S,857158.666748622,857.158666748622,True,28115158,O,-0.5,-0.5005225634915272,-0.4938373565673828,167.6940707412476,-14.219677005999785,181.91374774724738,-13605.693122994
8,7,1,1s1,9s1,0.5,0,2S,860014.1825892504,860.0141825892504,True,28115158,O,-0.3950617283950617,-0.3954302732954837,-0.38694652915000916,220.8258211202752,-10.02861763437183,230.85443875464702,-10750.177282365628
8,7,1,1s1,10s1,0.5,0,2S,862056.7162728999,862.0567162728998,True,28115158,O,-0.32,-0.3202695600002709,-0.3195910155773163,11.129033094239189,-7.335101283839993,18.46413437807918,-8707.64359871616
9,8,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,F,-40.5,-40.5437308495322,-40.539878845214844,-1085.1586601850836,-1189.9770374859554,104.8183773008719,-1102061.142962514
9,8,1,1s1,2s1,0.5,0,2S,826545.8572218855,826.5458572218855,True,28115158,F,-10.125,-10.138673476830911,-10.144998550415039,-544.1882797034915,-372.0742593714999,-172.11402033199164,-275515.2857406285
9,8,1,1s1,3s1,0.5,0,2S,979609.904855568,979.609904855568,True,28115158,F,-4.5,-4.504841021029328,-4.458256721496582,1135.8924745303543,-131.73089305400478,1267.6233675843591,-122451.238106946
9,8,1,1s1,4s1,0.5,0,2S,1033182.3215273569,1033.1823215273569,True,28115158,F,-2.53125,-2.53680986245887,-2.4856202602386475,1241.6484729500803,-151.2915648428793,1392.9400377929596,-68878.82143515712
9,8,1,1s1,5s1,0.5,0,2S,1057978.6972440134,1057.9786972440133,True,28115158,F,-1.62,-1.6228983632361276,-1.5818861722946167,1037.1300870042264,-78.8684814994362,1115.9985685036627,-44082.44571850057
9,8,1,1s1,6s1,0.5,0,2S,1071448.3334357776,1071.4483334357776,True,28115158,F,-1.125,-1.1266972150130834,-1.1046911478042603,552.6320213109557,-46.183573263501906,598.8155945744576,-30612.8095267365
9,8,1,1s1,7s1,0.5,0,2S,1079570.0992285851,1079.5700992285851,True,28115158,F,-0.826530612244898,-0.8276083657193454,-0.8137167096138,348.6840538132879,-29.32716607114335,378.0112198844313,-22491.04373392886
9,8,1,1s1,8s1,0.5,0,2S,1084841.4376037247,1084.8414376037247,True,28115158,F,-0.6328125,-0.633539006214421,-0.6253447532653809,203.2077407829371,-19.769241210721827,222.9769819936589,-17219.70535878928
9,8,1,1s1,9s1,0.5,0,2S,1088455.44983952,1088.45544983952,True,28115158,F,-0.5,-0.5005126999734554,-0.4928681552410126,194.06738238323206,-13.951277006002064,208.01865938923413,-13605.693122994
9,8,1,1s1,10s1,0.5,0,2S,1091040.5315328888,1091.0405315328887,True,28115158,F,-0.405,-0.4053751911160486,-0.4089718759059906,-108.08024939904303,-10.209470374860581,-97.87077902418245,-11020.611429625142
10,9,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Ne,-50.0,-50.06669479034232,-50.048831939697266,-1328.7847722430893,-1814.8577006000012,486.07292835691186,-1360569.3122994
10,9,1,1s1,2s1,0.5,0,2S,1020426.98422455,1020.42698422455,True,28115158,Ne,-12.5,-12.520852885627379,-12.521866798400879,-595.0258972494687,-567.435925150024,-27.589972099444697,-340142.32807485
10,9,1,1s1,3s1,0.5,0,2S,1209394.9442661332,1209.3949442661333,True,28115158,Ne,-5.555555555555555,-5.562943564564578,-5.516005516052246,1076.2114009686318,-201.0379667333527,1277.2493677019845,-151174.36803326666
10,9,1,1s1,4s1,0.5,0,2S,1275533.7302806876,1275.5337302806877,True,28115158,Ne,-3.125,-3.1325101495910608,-3.057321786880493,1841.617997633193,-204.36158128750364,2045.9795789206967,-85035.5820187125
10,9,1,1s1,5s1,0.5,0,2S,1306146.539807424,1306.146539807424,True,28115158,Ne,-2.0,-2.0039240965917253,-1.9650828838348389,950.143134566231,-106.78010802400286,1056.9232425902337,-54422.772491976
10,9,1,1s1,6s1,0.5,0,2S,1322775.7202910834,1322.7757202910834,True,28115158,Ne,-1.3888888888888888,-1.3911901678872187,-1.3593779802322388,803.032733926176,-62.620991683334765,865.6537256095107,-37793.592008316664
10,9,1,1s1,7s1,0.5,0,2S,1332802.5916402284,1332.8025916402285,True,28115158,Ne,-1.0204081632653061,-1.0218710229839816,-1.0073086023330688,356.45721217996373,-39.80644082857462,396.26365300853837,-27766.720659171428
10,9,1,1s1,8s1,0.5,0,2S,1339310.416794722,1339.310416794722,True,28115158,Ne,-0.78125,-0.7822368551009905,-0.7673051953315735,379.4574659574105,-26.853695321876057,406.3111612792865,-21258.895504678127
10,9,1,1s1,9s1,0.5,0,2S,1343772.1602957037,1343.7721602957038,True,28115158,Ne,-0.6172839506172839,-0.6179807948034746,-0.6149836778640747,62.59361035869803,-18.962096303704907,81.55570666240294,-16797.152003696294
10,9,1,1s1,10s1,0.5,0,2S,1346963.619176406,1346.963619176406,True,28115158,Ne,-0.5,-0.5005101789699541,-0.499880850315094,3.242228097065092,-13.88267700600103,17.124905103066123,-13605.693122994
11,10,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z11,-60.5,-60.59770844063919,-60.588287353515625,-2402.421277149758,-2658.7821177261394,256.36084057638107,-1646288.867882274
11,10,1,1s1,2s1,0.5,0,2S,1234716.6509117056,1234.7166509117055,True,28115158,Z11,-15.125,-15.15554967585689,-15.152009010314941,-734.9526118017446,-831.2990294315487,96.34641762980402,-411572.2169705685
11,10,1,1s1,3s1,0.5,0,2S,1463367.8825620213,1463.3678825620214,True,28115158,Z11,-6.722222222222222,-6.733051647709164,-6.677825927734375,1208.0847171994415,-294.6836797473222,1502.7683969467637,-182920.98532025266
11,10,1,1s1,4s1,0.5,0,2S,1543395.813639632,1543.395813639632,True,28115158,Z11,-3.78125,-3.791202185269422,-3.7116167545318604,1894.8171379952414,-270.8127573578799,2165.6298953531214,-102893.05424264213
11,10,1,1s1,5s1,0.5,0,2S,1580437.313166983,1580.437313166983,True,28115158,Z11,-2.42,-2.425211112121491,-2.379723310470581,1095.9845554947576,-141.80158470904914,1237.7861402038068,-65851.55471529096
11,10,1,1s1,6s1,0.5,0,2S,1600558.6215522108,1600.5586215522108,True,28115158,Z11,-1.6805555555555556,-1.6836157623816268,-1.6490051746368408,858.5296013871971,-83.27246993683302,941.8020713240301,-45730.246330063164
11,10,1,1s1,7s1,0.5,0,2S,1612691.1358846766,1612.6911358846767,True,28115158,Z11,-1.2346938775510203,-1.2366410074004004,-1.2121520042419434,613.3956213214212,-52.9841024025732,666.3797237239944,-33597.731997597424
