Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
10,9,1,1s1,6s1,0.5,0,2S,1322775.7202910834,1322.7757202910834,True,28115158,Ne,-1.3888888888888888,-1.3911901678872187,-1.5076016187667847,-3230.337945023063,-62.620991683334765,-3167.7169533397287,-37793.592008316664
10,9,1,1s1,7s1,0.5,0,2S,1332802.5916402284,1332.8025916402285,True,28115158,Ne,-1.0204081632653061,-1.0218710229839816,-1.0867723226547241,-1805.8607740357636,-39.80644082857462,-1766.054333207189,-27766.720659171428
10,9,1,1s1,8s1,0.5,0,2S,1339310.416794722,1339.310416794722,True,28115158,Ne,-0.78125,-0.7822368551009905,-0.8063763380050659,-683.7224884030962,-26.853695321876057,-656.8687930812202,-21258.895504678127
10,9,1,1s1,9s1,0.5,0,2S,1343772.1602957037,1343.7721602957038,True,28115158,Ne,-0.6172839506172839,-0.6179807948034746,-0.60092693567276,445.097051486838,-18.962096303704907,464.0591477905429,-16797.152003696294
10,9,1,1s1,10s1,0.5,0,2S,1346963.619176406,1346.963619176406,True,28115158,Ne,-0.5,-0.5005101789699541,-0.41735193133354187,2248.968518967931,-13.88267700600103,2262.8511959739317,-13605.693122994
11,10,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z11,-60.5,-60.59770844063919,-60.04336929321289,12425.554534162527,-2658.7821177261394,15084.336651888667,-1646288.867882274
11,10,1,1s1,2s1,0.5,0,2S,1234716.6509117056,1234.7166509117055,True,28115158,Z11,-15.125,-15.15554967585689,-14.989412307739258,3689.5290643092135,-831.2990294315487,4520.828093740763,-411572.2169705685
11,10,1,1s1,3s1,0.5,0,2S,1463367.8825620213,1463.3678825620214,True,28115158,Z11,-6.722222222222222,-6.733051647709164,-6.3255414962768555,10794.232450038291,-294.6836797473222,11088.916129785614,-182920.98532025266
11,10,1,1s1,4s1,0.5,0,2S,1543395.813639632,1543.395813639632,True,28115158,Z11,-3.78125,-3.791202185269422,-3.6648306846618652,3167.93095615946,-270.8127573578799,3438.74371351734,-102893.05424264213
11,10,1,1s1,5s1,0.5,0,2S,1580437.313166983,1580.437313166983,True,28115158,Z11,-2.42,-2.425211112121491,-2.3796534538269043,1097.8854516076942,-141.80158470904914,1239.6870363167434,-65851.55471529096
11,10,1,1s1,6s1,0.5,0,2S,1600558.6215522108,1600.5586215522108,True,28115158,Z11,-1.6805555555555556,-1.6836157623816268,-1.7801318168640137,-2709.6081073958835,-83.27246993683302,-2626.3356374590508,-45730.246330063164
11,10,1,1s1,7s1,0.5,0,2S,1612691.1358846766,1612.6911358846767,True,28115158,Z11,-1.2346938775510203,-1.2366410074004004,-1.3349717855453491,-2728.7008863733286,-52.9841024025732,-2675.7167839707554,-33597.731997597424
11,10,1,1s1,8s1,0.5,0,2S,1620565.6043216134,1620.5656043216134,True,28115158,Z11,-0.9453125,-0.9466269659010066,-0.9587726593017578,-366.26959369266,-35.76843933947094,-330.50115435318907,-25723.263560660533
11,10,1,1s1,9s1,0.5,0,2S,1625964.3139578016,1625.9643139578016,True,28115158,Z11,-0.7469135802469136,-0.747842253093605,-0.7836098074913025,-998.5552133176149,-25.270475527480965,-973.2847377901339,-20324.55392447252
11,10,1,1s1,10s1,0.5,0,2S,1629825.9792034514,1629.8259792034514,True,28115158,Z11,-0.605,-0.6056801976573314,-0.5642917156219482,1107.7288496226854,-18.509121177261054,1126.2379707999464,-16462.88867882274
12,11,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z12,-72.0,-72.1384777039582,-71.5041275024414,13493.378059829636,-3768.1702888642135,17261.54834869385,-1959219.809711136
12,11,1,1s1,2s1,0.5,0,2S,1469414.857283352,1469.414857283352,True,28115158,Z12,-18.0,-18.04329663919234,-17.77091407775879,6233.745513623964,-1178.1615722159866,7411.90708583995,-489804.952427784
12,11,1,1s1,3s1,0.5,0,2S,1741528.719743232,1741.528719743232,True,28115158,Z12,-8.0,-8.01535445597365,-7.5863752365112305,11255.303200198343,-417.81603209601496,11673.119232294357,-217691.089967904
