#   Navg =  3.000E+00
# Lambda =  1.404E+00
#      A =  0.000E+00
#     ar =  1.621E+01
#     br =  1.088E+01
#     rb =  3.333E-07
#    rb1 =  3.333E-07
# r_core =  5.527E+00
#     nb = 0
# Mean configuration:
#  1 -1	 2.000E+00
#  2 -1	 3.333E-01
#  2  1	 3.333E-01
#  2 -2	 3.333E-01


  235 9.04555150E+00 -3.31655E-01 -1.10552E-01  6.75081E-07  2.00000E+00  9.74071E-03
  236 9.30453126E+00 -3.22424E-01 -1.07475E-01  4.56238E-07  2.00000E+00  8.03261E-03
  237 9.56830429E+00 -3.13535E-01 -1.04512E-01  3.06354E-07  2.00000E+00  6.58604E-03
  238 9.83690055E+00 -3.04974E-01 -1.01658E-01  2.04377E-07  2.00000E+00  5.36887E-03
  239 1.01103496E+01 -2.96726E-01 -9.89087E-02  1.35456E-07  2.00000E+00  4.35133E-03
  240 1.03886804E+01 -2.88776E-01 -9.62587E-02  8.91867E-08  2.00000E+00  3.50615E-03
  241 1.06719217E+01 -2.81112E-01 -9.37039E-02  5.83338E-08  2.00000E+00  2.80864E-03
  242 1.09601016E+01 -2.73720E-01 -9.12401E-02  3.79001E-08  2.00000E+00  2.23670E-03
  243 1.12532479E+01 -2.66590E-01 -8.88633E-02  2.44591E-08  2.00000E+00  1.77072E-03
  244 1.15513877E+01 -2.59709E-01 -8.65697E-02  1.56784E-08  2.00000E+00  1.39353E-03
  245 1.18545482E+01 -2.53067E-01 -8.43558E-02  9.98181E-09  2.00000E+00  1.09016E-03
  246 1.21627556E+01 -2.46655E-01 -8.22182E-02  6.31164E-09  2.00000E+00  8.47729E-04
  247 1.24760361E+01 -2.40461E-01 -8.01537E-02  3.96356E-09  2.00000E+00  6.55252E-04
  248 1.27944153E+01 -2.34477E-01 -7.81591E-02  2.47184E-09  2.00000E+00  5.03418E-04
  249 1.31179184E+01 -2.28695E-01 -7.62316E-02  1.53084E-09  2.00000E+00  3.84420E-04
  250 1.34465705E+01 -2.23105E-01 -7.43684E-02  9.41450E-10  2.00000E+00  2.91762E-04
  251 1.37803959E+01 -2.17701E-01 -7.25669E-02  5.74920E-10  2.00000E+00  2.20080E-04
  252 1.41194187E+01 -2.12473E-01 -7.08244E-02  3.48613E-10  2.00000E+00  1.64988E-04
  253 1.44636628E+01 -2.07416E-01 -6.91388E-02  2.09890E-10  2.00000E+00  1.22922E-04
  254 1.48131514E+01 -2.02523E-01 -6.75076E-02  1.25468E-10  2.00000E+00  9.10126E-05
  255 1.51679077E+01 -1.97786E-01 -6.59287E-02  7.44650E-11  2.00000E+00  6.69660E-05
  256 1.55279543E+01 -1.93200E-01 -6.44000E-02  4.38770E-11  2.00000E+00  4.89639E-05
  257 1.58933136E+01 -1.88759E-01 -6.29195E-02  2.56667E-11  2.00000E+00  3.55759E-05
  258 1.62640075E+01 -1.84456E-01 -6.14855E-02  1.49052E-11  2.00000E+00  2.56851E-05
  259 1.66400577E+01 -1.80288E-01 -6.00959E-02  8.59263E-12  2.00000E+00  1.84264E-05
  260 1.70214855E+01 -1.76248E-01 -5.87493E-02  4.91722E-12  2.00000E+00  1.31348E-05
  261 1.74083120E+01 -1.72331E-01 -5.74438E-02  2.79322E-12  2.00000E+00  9.30291E-06
  262 1.78005579E+01 -1.68534E-01 -5.61780E-02  1.57496E-12  2.00000E+00  6.54660E-06
  263 1.81982435E+01 -1.64851E-01 -5.49504E-02  8.81441E-13  2.00000E+00  4.57725E-06
  264 1.86013890E+01 -1.61278E-01 -5.37594E-02  4.89643E-13  2.00000E+00  3.17962E-06
  265 1.90100141E+01 -1.57812E-01 -5.26039E-02  2.69958E-13  2.00000E+00  2.19441E-06
  266 1.94241383E+01 -1.54447E-01 -5.14823E-02  1.47715E-13  2.00000E+00  1.50460E-06
  267 1.98437810E+01 -1.51181E-01 -5.03936E-02  8.02206E-14  2.00000E+00  1.02489E-06
  268 2.02689608E+01 -1.48010E-01 -4.93365E-02  4.32362E-14  2.00000E+00  6.93551E-07
  269 2.06996967E+01 -1.44930E-01 -4.83099E-02  2.31273E-14  2.00000E+00  4.66245E-07
  270 2.11360068E+01 -1.41938E-01 -4.73126E-02  1.22680E-14  2.00000E+00  3.11370E-07
  271 2.15779093E+01 -1.39031E-01 -4.63437E-02  6.46011E-15  2.00000E+00  2.06566E-07
  272 2.20254221E+01 -1.36206E-01 -4.54021E-02  3.37924E-15  2.00000E+00  1.36129E-07
  273 2.24785628E+01 -1.33460E-01 -4.44868E-02  1.74860E-15  2.00000E+00  8.91139E-08
  274 2.29373487E+01 -1.30791E-01 -4.35970E-02  9.02056E-16  2.00000E+00  5.79477E-08
  275 2.34017968E+01 -1.28195E-01 -4.27318E-02  4.64906E-16  2.00000E+00  3.74295E-08
  276 2.38719240E+01 -1.25671E-01 -4.18902E-02  2.35922E-16  2.00000E+00  2.40146E-08
  277 2.43477470E+01 -1.23215E-01 -4.10716E-02  1.17961E-16  2.00000E+00  1.53041E-08
  278 2.48292821E+01 -1.20825E-01 -4.02750E-02  6.24500E-17  2.00000E+00  9.68748E-09
  279 2.53165453E+01 -1.18500E-01 -3.94999E-02  2.77556E-17  2.00000E+00  6.09080E-09
  280 2.58095527E+01 -1.16236E-01 -3.87453E-02  1.38778E-17  2.00000E+00  3.80359E-09
  281 2.63083199E+01 -1.14032E-01 -3.80108E-02  6.93889E-18  2.00000E+00  2.35918E-09
  282 2.68128623E+01 -1.11887E-01 -3.72955E-02  0.00000E+00  2.00000E+00  1.45336E-09
  283 2.73231953E+01 -1.09797E-01 -3.65989E-02  0.00000E+00  2.00000E+00  8.89245E-10
  284 2.78393338E+01 -1.07761E-01 -3.59204E-02  0.00000E+00  2.00000E+00  5.40384E-10
  285 2.83612926E+01 -1.05778E-01 -3.52593E-02  0.00000E+00  2.00000E+00  3.26145E-10
  286 2.88890865E+01 -1.03845E-01 -3.46151E-02  0.00000E+00  2.00000E+00  1.95497E-10
  287 2.94227298E+01 -1.01962E-01 -3.39873E-02  0.00000E+00  2.00000E+00  1.16382E-10
  288 2.99622367E+01 -1.00126E-01 -3.33753E-02  0.00000E+00  2.00000E+00  6.88083E-11
  289 3.05076212E+01 -9.83361E-02 -3.27787E-02  0.00000E+00  2.00000E+00  4.04021E-11
  290 3.10588973E+01 -9.65907E-02 -3.21969E-02  0.00000E+00  2.00000E+00  2.35596E-11
  291 3.16160785E+01 -9.48884E-02 -3.16295E-02  0.00000E+00  2.00000E+00  1.36436E-11
  292 3.21791784E+01 -9.32280E-02 -3.10760E-02  0.00000E+00  2.00000E+00  7.84664E-12
  293 3.27482101E+01 -9.16081E-02 -3.05360E-02  0.00000E+00  2.00000E+00  4.48152E-12
  294 3.33231869E+01 -9.00274E-02 -3.00091E-02  0.00000E+00  2.00000E+00  2.54185E-12
  295 3.39041216E+01 -8.84848E-02 -2.94949E-02  0.00000E+00  2.00000E+00  1.43171E-12
  296 3.44910270E+01 -8.69791E-02 -2.89930E-02  0.00000E+00  2.00000E+00  8.00820E-13
  297 3.50839158E+01 -8.55093E-02 -2.85031E-02  0.00000E+00  2.00000E+00  4.44821E-13
  298 3.56828003E+01 -8.40741E-02 -2.80247E-02  0.00000E+00  2.00000E+00  2.45360E-13
  299 3.62876928E+01 -8.26727E-02 -2.75576E-02  0.00000E+00  2.00000E+00  1.34395E-13
  300 3.68986054E+01 -8.13039E-02 -2.71013E-02  0.00000E+00  2.00000E+00  7.31011E-14
  301 3.75155501E+01 -7.99668E-02 -2.66556E-02  0.00000E+00  2.00000E+00  3.94838E-14
  302 3.81385387E+01 -7.86606E-02 -2.62202E-02  0.00000E+00  2.00000E+00  2.11771E-14
  303 3.87675827E+01 -7.73842E-02 -2.57947E-02  0.00000E+00  2.00000E+00  1.12787E-14
  304 3.94026938E+01 -7.61369E-02 -2.53790E-02  0.00000E+00  2.00000E+00  5.96484E-15
  305 4.00438832E+01 -7.49178E-02 -2.49726E-02  0.00000E+00  2.00000E+00  3.13241E-15
  306 4.06911621E+01 -7.37261E-02 -2.45754E-02  0.00000E+00  2.00000E+00  1.63341E-15
  307 4.13445417E+01 -7.25610E-02 -2.41870E-02  0.00000E+00  2.00000E+00  8.45754E-16
  308 4.20040328E+01 -7.14217E-02 -2.38072E-02  0.00000E+00  2.00000E+00  4.34834E-16
  309 4.26696462E+01 -7.03076E-02 -2.34359E-02  0.00000E+00  2.00000E+00  2.21988E-16
  310 4.33413926E+01 -6.92179E-02 -2.30726E-02  0.00000E+00  2.00000E+00  1.12528E-16
  311 4.40192825E+01 -6.81520E-02 -2.27173E-02  0.00000E+00  2.00000E+00  5.66383E-17
  312 4.47033263E+01 -6.71091E-02 -2.23697E-02  0.00000E+00  2.00000E+00  2.83052E-17
  313 4.53935342E+01 -6.60887E-02 -2.20296E-02  0.00000E+00  2.00000E+00  1.40459E-17
  314 4.60899163E+01 -6.50902E-02 -2.16967E-02  0.00000E+00  2.00000E+00  6.92055E-18
  315 4.67924828E+01 -6.41129E-02 -2.13710E-02  0.00000E+00  2.00000E+00  3.38563E-18
  316 4.75012434E+01 -6.31562E-02 -2.10521E-02  0.00000E+00  2.00000E+00  1.64453E-18
  317 4.82162079E+01 -6.22197E-02 -2.07399E-02  0.00000E+00  2.00000E+00  7.93135E-19
  318 4.89373860E+01 -6.13028E-02 -2.04343E-02  0.00000E+00  2.00000E+00  3.79795E-19
  319 4.96647872E+01 -6.04050E-02 -2.01350E-02  0.00000E+00  2.00000E+00  1.80570E-19
  320 5.03984210E+01 -5.95257E-02 -1.98419E-02  0.00000E+00  2.00000E+00  8.52384E-20
  321 5.11382965E+01 -5.86644E-02 -1.95548E-02  0.00000E+00  2.00000E+00  3.99497E-20
  322 5.18844232E+01 -5.78208E-02 -1.92736E-02  0.00000E+00  2.00000E+00  1.85899E-20
  323 5.26368099E+01 -5.69943E-02 -1.89981E-02  0.00000E+00  2.00000E+00  8.58865E-21
  324 5.33954657E+01 -5.61845E-02 -1.87282E-02  0.00000E+00  2.00000E+00  0.00000E+00
  325 5.41603995E+01 -5.53910E-02 -1.84637E-02  0.00000E+00  2.00000E+00  0.00000E+00
  326 5.49316201E+01 -5.46134E-02 -1.82045E-02  0.00000E+00  2.00000E+00  0.00000E+00
  327 5.57091360E+01 -5.38511E-02 -1.79504E-02  0.00000E+00  2.00000E+00  0.00000E+00
  328 5.64929560E+01 -5.31040E-02 -1.77013E-02  0.00000E+00  2.00000E+00  0.00000E+00
  329 5.72830884E+01 -5.23715E-02 -1.74572E-02  0.00000E+00  2.00000E+00  0.00000E+00
  330 5.80795416E+01 -5.16533E-02 -1.72178E-02  0.00000E+00  2.00000E+00  0.00000E+00
  331 5.88823239E+01 -5.09491E-02 -1.69830E-02  0.00000E+00  2.00000E+00  0.00000E+00
  332 5.96914435E+01 -5.02585E-02 -1.67528E-02  0.00000E+00  2.00000E+00  0.00000E+00
  333 6.05069085E+01 -4.95811E-02 -1.65270E-02  0.00000E+00  2.00000E+00  0.00000E+00
  334 6.13287268E+01 -4.89167E-02 -1.63056E-02  0.00000E+00  2.00000E+00  0.00000E+00
  335 6.21569064E+01 -4.82650E-02 -1.60883E-02  0.00000E+00  2.00000E+00  0.00000E+00
  336 6.29914551E+01 -4.76255E-02 -1.58752E-02  0.00000E+00  2.00000E+00  0.00000E+00
  337 6.38323806E+01 -4.69981E-02 -1.56660E-02  0.00000E+00  2.00000E+00  0.00000E+00
  338 6.46796906E+01 -4.63824E-02 -1.54608E-02  0.00000E+00  2.00000E+00  0.00000E+00
  339 6.55333927E+01 -4.57782E-02 -1.52594E-02  0.00000E+00  2.00000E+00  0.00000E+00
  340 6.63934942E+01 -4.51852E-02 -1.50617E-02  0.00000E+00  2.00000E+00  0.00000E+00
  341 6.72600027E+01 -4.46030E-02 -1.48677E-02  0.00000E+00  2.00000E+00  0.00000E+00
  342 6.81329254E+01 -4.40316E-02 -1.46772E-02  0.00000E+00  2.00000E+00  0.00000E+00
  343 6.90122695E+01 -4.34705E-02 -1.44902E-02  0.00000E+00  2.00000E+00  0.00000E+00
  344 6.98980423E+01 -4.29197E-02 -1.43066E-02  0.00000E+00  2.00000E+00  0.00000E+00
  345 7.07902507E+01 -4.23787E-02 -1.41262E-02  0.00000E+00  2.00000E+00  0.00000E+00
  346 7.16889019E+01 -4.18475E-02 -1.39492E-02  0.00000E+00  2.00000E+00  0.00000E+00
  347 7.25940027E+01 -4.13257E-02 -1.37752E-02  0.00000E+00  2.00000E+00  0.00000E+00
  348 7.35055600E+01 -4.08132E-02 -1.36044E-02  0.00000E+00  2.00000E+00  0.00000E+00
  349 7.44235805E+01 -4.03098E-02 -1.34366E-02  0.00000E+00  2.00000E+00  0.00000E+00
  350 7.53480710E+01 -3.98152E-02 -1.32717E-02  0.00000E+00  2.00000E+00  0.00000E+00
  351 7.62790382E+01 -3.93293E-02 -1.31098E-02  0.00000E+00  2.00000E+00  0.00000E+00
  352 7.72164885E+01 -3.88518E-02 -1.29506E-02  0.00000E+00  2.00000E+00  0.00000E+00
  353 7.81604285E+01 -3.83826E-02 -1.27942E-02  0.00000E+00  2.00000E+00  0.00000E+00
  354 7.91108647E+01 -3.79215E-02 -1.26405E-02  0.00000E+00  2.00000E+00  0.00000E+00
  355 8.00678034E+01 -3.74682E-02 -1.24894E-02  0.00000E+00  2.00000E+00  0.00000E+00
  356 8.10312508E+01 -3.70228E-02 -1.23409E-02  0.00000E+00  2.00000E+00  0.00000E+00
  357 8.20012133E+01 -3.65848E-02 -1.21949E-02  0.00000E+00  2.00000E+00  0.00000E+00
  358 8.29776970E+01 -3.61543E-02 -1.20514E-02  0.00000E+00  2.00000E+00  0.00000E+00
  359 8.39607080E+01 -3.57310E-02 -1.19103E-02  0.00000E+00  2.00000E+00  0.00000E+00
  360 8.49502523E+01 -3.53148E-02 -1.17716E-02  0.00000E+00  2.00000E+00  0.00000E+00
  361 8.59463360E+01 -3.49055E-02 -1.16352E-02  0.00000E+00  2.00000E+00  0.00000E+00
  362 8.69489650E+01 -3.45030E-02 -1.15010E-02  0.00000E+00  2.00000E+00  0.00000E+00
  363 8.79581452E+01 -3.41071E-02 -1.13690E-02  0.00000E+00  2.00000E+00  0.00000E+00
  364 8.89738823E+01 -3.37178E-02 -1.12393E-02  0.00000E+00  2.00000E+00  0.00000E+00
  365 8.99961821E+01 -3.33347E-02 -1.11116E-02  0.00000E+00  2.00000E+00  0.00000E+00
  366 9.10250503E+01 -3.29580E-02 -1.09860E-02  0.00000E+00  2.00000E+00  0.00000E+00
  367 9.20604925E+01 -3.25873E-02 -1.08624E-02  0.00000E+00  2.00000E+00  0.00000E+00
  368 9.31025144E+01 -3.22225E-02 -1.07408E-02  0.00000E+00  2.00000E+00  0.00000E+00
  369 9.41511214E+01 -3.18637E-02 -1.06212E-02  0.00000E+00  2.00000E+00  0.00000E+00
  370 9.52063190E+01 -3.15105E-02 -1.05035E-02  0.00000E+00  2.00000E+00  0.00000E+00
  371 9.62681127E+01 -3.11630E-02 -1.03877E-02  0.00000E+00  2.00000E+00  0.00000E+00
  372 9.73365078E+01 -3.08209E-02 -1.02736E-02  0.00000E+00  2.00000E+00  0.00000E+00
  373 9.84115096E+01 -3.04842E-02 -1.01614E-02  0.00000E+00  2.00000E+00  0.00000E+00
  374 9.94931234E+01 -3.01528E-02 -1.00509E-02  0.00000E+00  2.00000E+00  0.00000E+00
  375 1.00581354E+02 -2.98266E-02 -9.94220E-03  0.00000E+00  2.00000E+00  0.00000E+00
  376 1.01676208E+02 -2.95054E-02 -9.83514E-03  0.00000E+00  2.00000E+00  0.00000E+00
  377 1.02777689E+02 -2.91892E-02 -9.72974E-03  0.00000E+00  2.00000E+00  0.00000E+00
  378 1.03885802E+02 -2.88779E-02 -9.62595E-03  0.00000E+00  2.00000E+00  0.00000E+00
  379 1.05000553E+02 -2.85713E-02 -9.52376E-03  0.00000E+00  2.00000E+00  0.00000E+00
  380 1.06121947E+02 -2.82694E-02 -9.42312E-03  0.00000E+00  2.00000E+00  0.00000E+00
  381 1.07249988E+02 -2.79720E-02 -9.32401E-03  0.00000E+00  2.00000E+00  0.00000E+00
  382 1.08384681E+02 -2.76792E-02 -9.22640E-03  0.00000E+00  2.00000E+00  0.00000E+00
  383 1.09526031E+02 -2.73907E-02 -9.13025E-03  0.00000E+00  2.00000E+00  0.00000E+00
  384 1.10674044E+02 -2.71066E-02 -9.03554E-03  0.00000E+00  2.00000E+00  0.00000E+00
  385 1.11828723E+02 -2.68267E-02 -8.94225E-03  0.00000E+00  2.00000E+00  0.00000E+00
  386 1.12990074E+02 -2.65510E-02 -8.85033E-03  0.00000E+00  2.00000E+00  0.00000E+00
  387 1.14158101E+02 -2.62793E-02 -8.75978E-03  0.00000E+00  2.00000E+00  0.00000E+00
  388 1.15332808E+02 -2.60117E-02 -8.67056E-03  0.00000E+00  2.00000E+00  0.00000E+00
  389 1.16514201E+02 -2.57479E-02 -8.58264E-03  0.00000E+00  2.00000E+00  0.00000E+00
  390 1.17702283E+02 -2.54880E-02 -8.49601E-03  0.00000E+00  2.00000E+00  0.00000E+00
  391 1.18897060E+02 -2.52319E-02 -8.41064E-03  0.00000E+00  2.00000E+00  0.00000E+00
  392 1.20098536E+02 -2.49795E-02 -8.32650E-03  0.00000E+00  2.00000E+00  0.00000E+00
  393 1.21306715E+02 -2.47307E-02 -8.24357E-03  0.00000E+00  2.00000E+00  0.00000E+00
  394 1.22521601E+02 -2.44855E-02 -8.16183E-03  0.00000E+00  2.00000E+00  0.00000E+00
  395 1.23743199E+02 -2.42438E-02 -8.08125E-03  0.00000E+00  2.00000E+00  0.00000E+00
  396 1.24971514E+02 -2.40055E-02 -8.00182E-03  0.00000E+00  2.00000E+00  0.00000E+00
  397 1.26206549E+02 -2.37706E-02 -7.92352E-03  0.00000E+00  2.00000E+00  0.00000E+00
  398 1.27448308E+02 -2.35390E-02 -7.84632E-03  0.00000E+00  2.00000E+00  0.00000E+00
  399 1.28696797E+02 -2.33106E-02 -7.77020E-03  0.00000E+00  2.00000E+00  0.00000E+00
  400 1.29952018E+02 -2.30854E-02 -7.69515E-03  0.00000E+00  2.00000E+00  0.00000E+00
  401 1.31213976E+02 -2.28634E-02 -7.62114E-03  0.00000E+00  2.00000E+00  0.00000E+00
  402 1.32482676E+02 -2.26445E-02 -7.54816E-03  0.00000E+00  2.00000E+00  0.00000E+00
  403 1.33758121E+02 -2.24285E-02 -7.47618E-03  0.00000E+00  2.00000E+00  0.00000E+00
  404 1.35040315E+02 -2.22156E-02 -7.40520E-03  0.00000E+00  2.00000E+00  0.00000E+00
  405 1.36329262E+02 -2.20055E-02 -7.33518E-03  0.00000E+00  2.00000E+00  0.00000E+00
  406 1.37624967E+02 -2.17984E-02 -7.26612E-03  0.00000E+00  2.00000E+00  0.00000E+00
  407 1.38927432E+02 -2.15940E-02 -7.19800E-03  0.00000E+00  2.00000E+00  0.00000E+00
  408 1.40236663E+02 -2.13924E-02 -7.13080E-03  0.00000E+00  2.00000E+00  0.00000E+00
  409 1.41552662E+02 -2.11935E-02 -7.06451E-03  0.00000E+00  2.00000E+00  0.00000E+00
  410 1.42875433E+02 -2.09973E-02 -6.99910E-03  0.00000E+00  2.00000E+00  0.00000E+00
  411 1.44204981E+02 -2.08037E-02 -6.93457E-03  0.00000E+00  2.00000E+00  0.00000E+00
  412 1.45541310E+02 -2.06127E-02 -6.87090E-03  0.00000E+00  2.00000E+00  0.00000E+00
  413 1.46884422E+02 -2.04242E-02 -6.80807E-03  0.00000E+00  2.00000E+00  0.00000E+00
  414 1.48234321E+02 -2.02382E-02 -6.74608E-03  0.00000E+00  2.00000E+00  0.00000E+00
  415 1.49591011E+02 -2.00547E-02 -6.68489E-03  0.00000E+00  2.00000E+00  0.00000E+00
  416 1.50954497E+02 -1.98735E-02 -6.62451E-03  0.00000E+00  2.00000E+00  0.00000E+00
  417 1.52324780E+02 -1.96948E-02 -6.56492E-03  0.00000E+00  2.00000E+00  0.00000E+00
  418 1.53701866E+02 -1.95183E-02 -6.50610E-03  0.00000E+00  2.00000E+00  0.00000E+00
  419 1.55085757E+02 -1.93441E-02 -6.44805E-03  0.00000E+00  2.00000E+00  0.00000E+00
  420 1.56476457E+02 -1.91722E-02 -6.39074E-03  0.00000E+00  2.00000E+00  0.00000E+00
  421 1.57873969E+02 -1.90025E-02 -6.33417E-03  0.00000E+00  2.00000E+00  0.00000E+00
  422 1.59278297E+02 -1.88350E-02 -6.27832E-03  0.00000E+00  2.00000E+00  0.00000E+00
  423 1.60689445E+02 -1.86696E-02 -6.22318E-03  0.00000E+00  2.00000E+00  0.00000E+00
  424 1.62107415E+02 -1.85062E-02 -6.16875E-03  0.00000E+00  2.00000E+00  0.00000E+00
  425 1.63532211E+02 -1.83450E-02 -6.11500E-03  0.00000E+00  2.00000E+00  0.00000E+00
  426 1.64963837E+02 -1.81858E-02 -6.06193E-03  0.00000E+00  2.00000E+00  0.00000E+00
  427 1.66402295E+02 -1.80286E-02 -6.00953E-03  0.00000E+00  2.00000E+00  0.00000E+00
  428 1.67847590E+02 -1.78734E-02 -5.95779E-03  0.00000E+00  2.00000E+00  0.00000E+00
  429 1.69299723E+02 -1.77201E-02 -5.90668E-03  0.00000E+00  2.00000E+00  0.00000E+00
  430 1.70758699E+02 -1.75687E-02 -5.85622E-03  0.00000E+00  2.00000E+00  0.00000E+00
  431 1.72224521E+02 -1.74191E-02 -5.80637E-03  0.00000E+00  2.00000E+00  0.00000E+00
  432 1.73697192E+02 -1.72714E-02 -5.75715E-03  0.00000E+00  2.00000E+00  0.00000E+00
  433 1.75176714E+02 -1.71256E-02 -5.70852E-03  0.00000E+00  2.00000E+00  0.00000E+00
  434 1.76663092E+02 -1.69815E-02 -5.66049E-03  0.00000E+00  2.00000E+00  0.00000E+00
  435 1.78156328E+02 -1.68391E-02 -5.61305E-03  0.00000E+00  2.00000E+00  0.00000E+00
  436 1.79656426E+02 -1.66985E-02 -5.56618E-03  0.00000E+00  2.00000E+00  0.00000E+00
  437 1.81163388E+02 -1.65596E-02 -5.51988E-03  0.00000E+00  2.00000E+00  0.00000E+00
  438 1.82677217E+02 -1.64224E-02 -5.47414E-03  0.00000E+00  2.00000E+00  0.00000E+00
  439 1.84197917E+02 -1.62868E-02 -5.42894E-03  0.00000E+00  2.00000E+00  0.00000E+00
  440 1.85725491E+02 -1.61529E-02 -5.38429E-03  0.00000E+00  2.00000E+00  0.00000E+00
  441 1.87259941E+02 -1.60205E-02 -5.34017E-03  0.00000E+00  2.00000E+00  0.00000E+00
  442 1.88801270E+02 -1.58897E-02 -5.29657E-03  0.00000E+00  2.00000E+00  0.00000E+00
  443 1.90349482E+02 -1.57605E-02 -5.25349E-03  0.00000E+00  2.00000E+00  0.00000E+00
  444 1.91904579E+02 -1.56328E-02 -5.21092E-03  0.00000E+00  2.00000E+00  0.00000E+00
  445 1.93466564E+02 -1.55066E-02 -5.16885E-03  0.00000E+00  2.00000E+00  0.00000E+00
  446 1.95035440E+02 -1.53818E-02 -5.12727E-03  0.00000E+00  2.00000E+00  0.00000E+00
  447 1.96611210E+02 -1.52585E-02 -5.08618E-03  0.00000E+00  2.00000E+00  0.00000E+00
  448 1.98193877E+02 -1.51367E-02 -5.04556E-03  0.00000E+00  2.00000E+00  0.00000E+00
  449 1.99783443E+02 -1.50163E-02 -5.00542E-03  0.00000E+00  2.00000E+00  0.00000E+00
  450 2.01379911E+02 -1.48972E-02 -4.96574E-03  0.00000E+00  2.00000E+00  0.00000E+00
  451 2.02983284E+02 -1.47795E-02 -4.92651E-03  0.00000E+00  2.00000E+00  0.00000E+00
  452 2.04593566E+02 -1.46632E-02 -4.88774E-03  0.00000E+00  2.00000E+00  0.00000E+00
  453 2.06210757E+02 -1.45482E-02 -4.84941E-03  0.00000E+00  2.00000E+00  0.00000E+00
  454 2.07834862E+02 -1.44345E-02 -4.81151E-03  0.00000E+00  2.00000E+00  0.00000E+00
  455 2.09465882E+02 -1.43221E-02 -4.77405E-03  0.00000E+00  2.00000E+00  0.00000E+00
  456 2.11103821E+02 -1.42110E-02 -4.73701E-03  0.00000E+00  2.00000E+00  0.00000E+00
  457 2.12748682E+02 -1.41011E-02 -4.70038E-03  0.00000E+00  2.00000E+00  0.00000E+00
  458 2.14400466E+02 -1.39925E-02 -4.66417E-03  0.00000E+00  2.00000E+00  0.00000E+00
  459 2.16059176E+02 -1.38851E-02 -4.62836E-03  0.00000E+00  2.00000E+00  0.00000E+00
  460 2.17724815E+02 -1.37789E-02 -4.59295E-03  0.00000E+00  2.00000E+00  0.00000E+00
  461 2.19397386E+02 -1.36738E-02 -4.55794E-03  0.00000E+00  2.00000E+00  0.00000E+00
  462 2.21076891E+02 -1.35699E-02 -4.52331E-03  0.00000E+00  2.00000E+00  0.00000E+00
  463 2.22763332E+02 -1.34672E-02 -4.48907E-03  0.00000E+00  2.00000E+00  0.00000E+00
  464 2.24456713E+02 -1.33656E-02 -4.45520E-03  0.00000E+00  2.00000E+00  0.00000E+00
  465 2.26157035E+02 -1.32651E-02 -4.42171E-03  0.00000E+00  2.00000E+00  0.00000E+00
  466 2.27864301E+02 -1.31657E-02 -4.38858E-03  0.00000E+00  2.00000E+00  0.00000E+00
  467 2.29578514E+02 -1.30674E-02 -4.35581E-03  0.00000E+00  2.00000E+00  0.00000E+00
  468 2.31299676E+02 -1.29702E-02 -4.32340E-03  0.00000E+00  2.00000E+00  0.00000E+00
  469 2.33027789E+02 -1.28740E-02 -4.29133E-03  0.00000E+00  2.00000E+00  0.00000E+00
  470 2.34762857E+02 -1.27789E-02 -4.25962E-03  0.00000E+00  2.00000E+00  0.00000E+00
  471 2.36504880E+02 -1.26847E-02 -4.22824E-03  0.00000E+00  2.00000E+00  0.00000E+00
  472 2.38253862E+02 -1.25916E-02 -4.19720E-03  0.00000E+00  2.00000E+00  0.00000E+00
  473 2.40009805E+02 -1.24995E-02 -4.16650E-03  0.00000E+00  2.00000E+00  0.00000E+00
  474 2.41772711E+02 -1.24083E-02 -4.13612E-03  0.00000E+00  2.00000E+00  0.00000E+00
  475 2.43542583E+02 -1.23182E-02 -4.10606E-03  0.00000E+00  2.00000E+00  0.00000E+00
  476 2.45319422E+02 -1.22290E-02 -4.07632E-03  0.00000E+00  2.00000E+00  0.00000E+00
  477 2.47103232E+02 -1.21407E-02 -4.04689E-03  0.00000E+00  2.00000E+00  0.00000E+00
  478 2.48894015E+02 -1.20533E-02 -4.01777E-03  0.00000E+00  2.00000E+00  0.00000E+00
  479 2.50691772E+02 -1.19669E-02 -3.98896E-03  0.00000E+00  2.00000E+00  0.00000E+00
  480 2.52496507E+02 -1.18814E-02 -3.96045E-03  0.00000E+00  2.00000E+00  0.00000E+00
  481 2.54308220E+02 -1.17967E-02 -3.93224E-03  0.00000E+00  2.00000E+00  0.00000E+00
  482 2.56126916E+02 -1.17129E-02 -3.90431E-03  0.00000E+00  2.00000E+00  0.00000E+00
  483 2.57952595E+02 -1.16300E-02 -3.87668E-03  0.00000E+00  2.00000E+00  0.00000E+00
  484 2.59785259E+02 -1.15480E-02 -3.84933E-03  0.00000E+00  2.00000E+00  0.00000E+00
  485 2.61624912E+02 -1.14668E-02 -3.82227E-03  0.00000E+00  2.00000E+00  0.00000E+00
  486 2.63471555E+02 -1.13864E-02 -3.79548E-03  0.00000E+00  2.00000E+00  0.00000E+00
  487 2.65325191E+02 -1.13069E-02 -3.76896E-03  0.00000E+00  2.00000E+00  0.00000E+00
  488 2.67185821E+02 -1.12281E-02 -3.74271E-03  0.00000E+00  2.00000E+00  0.00000E+00
  489 2.69053448E+02 -1.11502E-02 -3.71673E-03  0.00000E+00  2.00000E+00  0.00000E+00
