Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
4,3,1,1s1,6s1,0.5,0,2S,211644.11524657332,211.6441152465733,True,28115158,Be,-0.2222222222222222,-0.22244493739794124,-0.22113950550556183,29.462222772033584,-6.060388669333746,35.52261144136733,-6046.974721330666
4,3,1,1s1,7s1,0.5,0,2S,213248.41466243658,213.24841466243657,True,28115158,Be,-0.16326530612244897,-0.16340589890585178,-0.16521066427230835,-52.93589200260428,-3.825724532572388,-49.11016747003189,-4442.675305467428
4,3,1,1s1,8s1,0.5,0,2S,214289.6666871555,214.2896666871555,True,28115158,Be,-0.125,-0.12509435716461811,-0.12776736915111542,-75.30395085623356,-2.5675892514997742,-72.73636160473379,-3401.4232807485
4,3,1,1s1,9s1,0.5,0,2S,215003.5456473126,215.0035456473126,True,28115158,Be,-0.09876543209876543,-0.0988317954729893,-0.09453971683979034,114.98757007753618,-1.8058394085928782,116.79340948612905,-2687.544320591407
4,3,1,1s1,10s1,0.5,0,2S,215514.17906822497,215.51417906822496,True,28115158,Be,-0.08,-0.08004843341346325,-0.08106257766485214,-28.914211254651587,-1.317940320960138,-27.59627093369145,-2176.91089967904
5,4,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,B,-12.5,-12.504152045916687,-12.447732925415039,1422.259554479235,-112.98292515004266,1535.2424796292776,-340142.32807485
5,4,1,1s1,2s1,0.5,0,2S,255106.7460561375,255.1067460561375,True,28115158,B,-3.125,-3.126299411245273,-3.1128714084625244,330.0357889460696,-35.35878128750074,365.39457023357033,-85035.5820187125
5,4,1,1s1,3s1,0.5,0,2S,302348.7360665333,302.3487360665333,True,28115158,B,-1.3888888888888888,-1.3893447602499138,-1.4000808000564575,-304.5474176114979,-12.404891683335087,-292.1425259281628,-37793.592008316664
5,4,1,1s1,4s1,0.5,0,2S,318883.4325701719,318.8834325701719,True,28115158,B,-0.78125,-0.7824907451431053,-0.7854712009429932,-114.86472928171577,-33.76239532187329,-81.10233395984247,-21258.895504678127
5,4,1,1s1,5s1,0.5,0,2S,326536.634951856,326.536634951856,True,28115158,B,-0.5,-0.500640120898235,-0.5038573741912842,-104.96449901433941,-17.418577006000074,-87.54592200833933,-13605.693122994
5,4,1,1s1,6s1,0.5,0,2S,330693.93007277086,330.69393007277085,True,28115158,B,-0.3472222222222222,-0.3475945339386945,-0.3501611053943634,-79.97108512896845,-10.131117920834106,-69.83996720813435,-9448.398002079166
5,4,1,1s1,7s1,0.5,0,2S,333200.6479100571,333.2006479100571,True,28115158,B,-0.25510204081632654,-0.2553373410376847,-0.2549515962600708,4.093804928881089,-6.402845207143037,10.496650136024126,-6941.680164792857
5,4,1,1s1,8s1,0.5,0,2S,334827.6041986805,334.8276041986805,True,28115158,B,-0.1953125,-0.19547055530051244,-0.19807973504066467,-75.30030152495873,-4.300903830469671,-70.99939769448905,-5314.723876169532
5,4,1,1s1,9s1,0.5,0,2S,335943.0400739259,335.94304007392594,True,28115158,B,-0.15432098765432098,-0.15443222561362827,-0.15722087025642395,-78.90982555384468,-3.0269390759260695,-75.88288647791862,-4199.2880009240735
5,4,1,1s1,10s1,0.5,0,2S,336740.9047941015,336.7409047941015,True,28115158,B,-0.125,-0.125081226999298,-0.12228711694478989,73.8213086555184,-2.210299251500345,76.03160790701874,-3401.4232807485
6,5,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,C,-18.0,-18.008620309531292,-17.900596618652344,2704.9038040083133,-234.57057221595244,2939.474376224266,-489804.952427784
6,5,1,1s1,2s1,0.5,0,2S,367353.714320838,367.353714320838,True,28115158,C,-4.5,-4.5026964040858015,-4.484899044036865,410.91794539651585,-73.37289305400527,484.2908384505211,-122451.238106946
6,5,1,1s1,3s1,0.5,0,2S,435382.179935808,435.382179935808,True,28115158,C,-2.0,-2.000949900449405,-2.0083773136138916,-227.95831645137795,-25.848108024000513,-202.11020842737744,-54422.772491976
6,5,1,1s1,4s1,0.5,0,2S,459192.1429010475,459.1921429010475,True,28115158,C,-1.125,-1.1269209669360822,-1.1289557218551636,-107.64067528255222,-52.272173263505856,-55.36850201904636,-30612.8095267365
